iso_code,title,description,pubDate
us,AROUND THE WORLD,Britain ordered the expulsion of two Soviet diplomats and a Soviet journalist today because of ''unacceptable activities'' - a phrase usually used to describe espionage.,1983-04-01T05:00:00+0000
us,FRANCE LURCHES ON,"President Francois Mitterrand has come under heavy fire. He has ceded some, but doesn't seem to have buckled. He is surprisingly relaxed, appearing more confident and decisive in private than in public, as he commands the angry and bewildered French to tighten their belts several notches.",1983-04-01T05:00:00+0000
us,I.R.S. Studying Certain Notes,The Internal Revenue Service said it is studying the tax treatment of adjustable-rate convertible notes issued by several companies in recent months.,1983-04-01T05:00:00+0000
us,FINK ATTACKS KOCH'S COURT BILLS,Assembly Speaker Stanley Fink told Mayor Koch yesterday that Mr. Koch was offering ''simplistic'' answers to the problems of New York courts.,1983-04-01T05:00:00+0000
us,BRIEFING,Packwood's Noncampaign,1983-04-01T05:00:00+0000
us,"ARAFAT REACHES AMMAN, BUT HUSSEIN DELAYS MEETING","Yasir Arafat, chairman of the Palestine Liberation Organization, arrived here today for talks with King Hussein that are expected to determine whether Jordan will enter peace negotiations with Israel on the basis of the President Reagan's Middle East peace plan.",1983-04-01T05:00:00+0000
us,ADDISON-WESLEY PUBLISHING CO reports earnings for qtr to Feb 28.,,1983-04-01T05:00:00+0000
us,BORG LOSES AND SAYS GOODBYE,Bjorn Borg battled into a third-set tiebreaker today before losing the last match of his illustrious career to Henri Leconte.,1983-04-01T05:00:00+0000
us,No Love Lost For No-Pets Clause,"Landlords are moving to enforce the no-pets clause in most New York leases, say Assemblymen Pete Grannis and Mark Alan Siegel. So, the two Democrats from Manhattan are co-sponsoring a bill to protect pet owners from eviction.",1983-04-01T05:00:00+0000
us,SHAME IN NICARAGUA,"Unison Whiteman, the Foreign Minister of Grenada, said the other day that he had ''evidence'' that his nation was the target of an ''imminent attack'' by the United States.",1983-04-01T05:00:00+0000
us,Nippon Electric's Billion-Bit Chip,The Nippon Electric Company said it had developed a new magnetic memory concept that will make it possible to store one billion bits of information on a single chip.,1983-04-01T05:00:00+0000
us,SOVIET IS CRITICAL OF NEW MISSILE BID,The first Soviet commentary on President Reagan's offer to reduce the planned deployment of missiles in Europe said today that the plan would upset the strategic balance between the United States and the Soviet Union and ''can hardly play a constructive role.'',1983-04-01T05:00:00+0000
us,PENNSYLVANIA ENGINEERING CORP reports earnings for qtr to Dec 31.,,1983-04-01T05:00:00+0000
